"September 1, 2017",5,Just what I wanted,"I was looking for a phone to upgrade from my old AT&T; GoPhone. After reading a lot of reviews and comparing specs, I decided on the Moto G5 Plus (4gb RAM, 64gb Memory).

Switching my service to it was a simple move of the SIM card, and the phone is beautiful booth in design and function."
"September 1, 2017",4,Great phone,Have only had about 2 weeks but so far it's been great. Much faster than my previous honor 5X.
"September 1, 2017",4,Great price for this product,"Lots of memory and good reviews, plus it was on sale."
"September 1, 2017",5,Moto g6,"Moto G6 works on all Networks.
Fast and reliable."
"September 1, 2017",5,Nice,I love this cellphone for me is cheap and you can use with different things. It was a good investment
"September 1, 2017",5,Much better than g3,Upgrade from g3 to this g5 plus and I am completely satisfied. Works fast and smooth. Wish I updated sooner.
"September 1, 2017",5,Great Phone for Price,"This phone is great for how low the price was. I've been using iPhones for years, and the transition to this phone was painless. It's fast, and seems to keep pace with flagship phones and less than half the price. I would highly recommend."
"September 1, 2017",5,Great performance with best battery backup,Great performance with best battery backup and the camera clarity not that good. But for the price its very good phone.
"August 31, 2017",5,Great budget phone,"Very pleased with the purchase. The phone is perfect for most of the people on my cell plan, and it will work with any carrier. It feels nice to know we can switch at any time and not have to get new phones. For a $200 phone, performance is great. The software is mostly stock Android. It's quick, light, and gets the job done. The bootloader is unlockable for those who wish to tinker."
"August 30, 2017",4,Excellent deal,"Deal breaker at this price; this model is not available in Canada, so glad I could benefit from a trip in the good old US of A and get the next generation of an unlocked Moto G Plus (already owner of a Moto G4 Plus previously).
Really improved generation: smoother experience (processor and 4GB RAM) , better camera, more internal space (64 GB), stronger frame etc..."
"August 29, 2017",5,Excellent Phone Compared to Android/iPhone,"I am coming from a Samsung S4, but have bought numerous budget and pricier phones for other members of my family. Recently I purchased and iPhone 6 for my daughter for example. 

I was little skeptical when first considering this phone as it is considered budget, but in every way it has exceeded my expectations. The big surprises for me is 

1) no Samsung/Apple bloatware. You are getting minimal preinstalled apps and very close to vanilla Android OS. This alone is a big plus as I don't have to deal with apps that I never used and are un-installable. 

2) The phone is fast with a beautiful display. Maybe not the fastest/best out there, but more than good enough for my purposes

3) The finger-print scanner is surpisingly, well awesome, and the Moto gestures are a very nice touch. 

I like this phone so much, my wife will be upgrading her phone to a moto g5 (or whatever) later as well. If you are in the market for an Android phone I would not hesitate to recommend this phone."
"August 28, 2017",5,Great phone for the price,If you're looking for an inexpensive phone this is the perfect choice
"August 26, 2017",5,Awesome phone at a great price,"The Moto G5 Plus is an awesome phone. Bare-bones Android with 4gb of RAM means this phone runs very smooth. Plenty of storage with 64gb of on-board and an SD slot. Charges fast and the charge lasts all day with quite a bit of usage.
I only have 2 gripes with it;
1) Camera bezel sticks out quite far on the back and without a case it feels like the lens is going to get scratched up easily.
2) Absolutely no notification light. Nothing blinks to let you know you have a message, text, or that the phone is charging when plugged in.
I have no problem dealing without the notification light and I put a good case on the phone so it covers the camera lens, so these are really small gripes.
The fingerprint reader, doubling as a one button navigation also, works flawlessly for me and is going to ruin any other phone that doesn't have it for me in the future. 
I went from an LG G4 to this Moto and I'm very happy with my purchase. I have already recommend this phone to friends and family and I will continue to do so."
"August 25, 2017",5,$240 for 64gb/4gb ram,"Got it at $240. Very fast interface. Smooth like butter. There is black bars when taking video using default camera app. You will notice it when panning the camera. However, if you use google camera app from the play store, the black bars do not appear. So there are some softwares issues with the default camera app. Other than that, this phone is incredible fast and has very good battery life. The single front speak is quite good too."
"August 25, 2017",5,kool,i like and i might want anothe rone for my wife...........................................................................................................................................
"August 25, 2017",4,Good all around phone,"The phone is of good quality. my only complaint is the CPU is not very powerful, while been good for daily use."
"August 25, 2017",5,Best bargain out there....,"Best budget phone currently. Fast processor and long lasting battery. 
Have had Motorola's in the past. Workhorse......."
"August 25, 2017",4,Good phone for the price,"My Note 4 finally died and I needed something unlocked to use until the Note 8 or iPhone 8 is released. I have had no issues with this phone besides the speaker. When you are in a quiet room the speaker is great, otherwise, use headphones."
